"title","link","published","summary","label"
"Odisha Dia y","https://www.google.com/url?rct=j\a=t\rl=https://orissadiary.com/6-timber-mafias-arrested-in-keonjhar-with-drone-help/\t=ga\d=CAEYACoTODcwNTcyMzQwNjU0MTc0ODQzOTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1kWSmq0kQ38Jmpf697Pd2d","2024-07-28 00:00:00","""6 Timbe Mafias A ested i Keo jha with D o e Help. Decembe 17, 2017. I \\""","0"
"Odis= ha Dia y","https://www.google.com/url?rct=j\a=t\rl=https://orissadiary.c= om/6-timber-mafias-arrested-in-keonjhar-with-drone-help/\t=ga\d=CAEYACoTODcw= NTcyMzQwNjU0MTc0ODQzOTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1kWSmq0= kQ38Jmpf697Pd2d","2024-07-28 00:00:00","""6 Timbe Mafias A ested i Keo jha with D o e Help. Decembe 17, 2017. I \\""","0"
"Gizmodo","https://www.google.com/url?rct=j\a=t\rl=https://gizmodo.com/over-100-uncorked-champagne-bottles-found-in-170-year-old-shipwreck-2000479510\t=ga\d=CAEYACoUMTEzNTc1Njg3OTQ3NTc4NDAxMTEyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw0hTPbVaEptB4kWju_yzp_7","2024-07-27 00:00:00","""Ove 100 U co ked Champag e Bottles Fou d i 170-Yea -Old Shipw eck. Shipw eck Filled With T easu e a d Elepha t Tusks Sheds Light o 16th-Ce tu y Ivo y T ade. By Geo ge Dvo sky Published Decembe 17, 2020. Tech News ...""","0"
"Gizmodo","https://www.google.com/url?rct=j\a=t\rl=https://gizmodo.com/o= ver-100-uncorked-champagne-bottles-found-in-170-year-old-shipwreck-200047951= 0\t=ga\d=CAEYACoUMTEzNTc1Njg3OTQ3NTc4NDAxMTEyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmV= uOlVT\sg=AOvVaw0hTPbVaEptB4kWju_yzp_7","2024-07-27 00:00:00","""Ove 100 U co ked Champag e Bottles Fou d i 170-Yea -Old S= hipw eck. Shipw eck Filled With T easu e a d Elepha t Tusks She= ds Light o 16th-Ce tu y Ivo y T ade. By Geo ge Dvo sky Published Decembe 1= 7, 2020. Tech News ...""","0"
"YouTube","ht= tps://www.google.com/url?rct=j\a=t\rl=https://www.youtube.com/watch%3Fv%3Dr_= 3ZmoDHJ_g\t=ga\d=CAEYACoTODUxODQyNTgwNTYwNDg4NzUzNTIaYWEyODZmZWExNzk0ZjUxZDp= jb206ZW46VVM\sg=AOvVaw2R0VQ2_LqmQ-YfyosS7Cnh","2024-07-27 00:00:00","""Ivo y Coast demolishes homes i Abidja d= espite eside ts' a ge | AFP. Reside ts f = om the Adjame village i Ivo y Coast's Abidja sea ch th ough ubble fo the= i belo gi gs as excavato s demolish homes to make way fo ...""","0"
"Unknown Source","https://www.goo= gle.com/url?rct=j\a=t\rl=https://ghanaiantimes.com.gh/president-of-ivory-coa= st-national-assembly-calls-on-speaker-of-parliament/\t=ga\d=CAEYASoTODUxODQy= NTgwNTYwNDg4NzUzNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1Gw0nFZG2VT= FgXU308CyKm","2024-07-27 00:00:00","""P eside t of Ivo y Coast Natio al Assembly calls o Speake = of Pa liame t. Speake Bagbi said the elatio s bet= wee Gha a a d the Ivo y Coast was eal; sayi g f ie dship is deep a = d depe dable. He said the ame of the ...""","0"
"YouTube","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3Dr_3ZmoDHJ_g\t=ga\d=CAEYACoTODUxODQyNTgwNTYwNDg4NzUzNTIaYWEyOD= ZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2R0VQ2_LqmQ-YfyosS7Cnh","2024-07-27 00:00:00","""Ivo y Coast demolishes homes i Abidja despite eside ts' = a ge | AFP. Reside ts f om the Adjame village i Ivo y Coast's Ab= idja sea ch th ough ubble fo thei belo gi gs as excavato s demolish home= s to make way fo ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://ghanaiantimes= .com.gh/president-of-ivory-coast-national-assembly-calls-on-speaker-of-parli= ament/\t=ga\d=CAEYASoTODUxODQyNTgwNTYwNDg4NzUzNTIaYWEyODZmZWExNzk0ZjUxZDpjb2= 06ZW46VVM\sg=AOvVaw1Gw0nFZG2VTFgXU308CyKm","2024-07-27 00:00:00","""P eside t of Ivo y Coast Natio al Assembly calls o Speake = of Pa liame t. Speake Bagbi said the elatio s betwee Gha a a d t= he Ivo y Coast was eal; sayi g f ie dship is deep a d depe dable.= He said the ame of the ...""","0"
"Reute s","https://www.google.com/url?rct=j\a=t\rl=https://www.reuters.c= om/article/world/africa/ivory-coast-rains-flood-cocoa-plantations-raising-qu= ality-fears-idUSL5N0JB2JA/\t=ga\d=CAEYAioTODUxODQyNTgwNTYwNDg4NzUzNTIaYWEyOD= ZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2rJkMQkMiDffjiQKwkWNbh","2024-07-27 00:00:00","""Ivo y Coast ai s flood cocoa pla tatio s, aisi g quality = fea s. Heavy ai i most of Ivo y Coast's coastal cocoa eg= io s this week has flooded seve al pla tatio s a d damaged oads, th eate i = g ha vesti g a d ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.metmuseum= .org/press/exhibitions/2024/ink-and-ivory\t=ga\d=CAEYAyoTODUxODQyNTgwNTYwNDg= 4NzUzNTIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1_zXnllwvDlkRoyp2Ymz3v=","2024-07-27 00:00:00","""Exhibitio at The Met to Explo e Cultu al Excha ge a d I sp= i atio th ough I dia Visual Media. ... Ivo y, I k a d Ivo y: I dia D awi gs a d Photog = aphs Selected with James Ivo y will featu e wo ks that exami e the i te sect= io a d sha ed ...""","0"
"E e gy Capital \Powe","https= ://www.google.com/url?rct=j\a=t\rl=https://energycapitalpower.com/ivory-coas= t-fpso-fso-to-set-sale-for-baleine-project/\t=ga\d=CAEYAyoUMTc3Mjc1Mjc2NTIyM= TE1NTU2MDYyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw2zSC9PUUOuwKGDpUTCf= 2TW","2024-07-26 00:00:00","""Ivo y Coast: FPSO, FSO to Set Sale fo Bal= ei e P oject. E e gy supe maj= o E i a d offsho e se vices g oup Alte a I f ast uctu e a e set to deploy t= wo key vessels to the Balei e field offsho e Ivo y ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3DgHUi-wO7OOU\t=ga\d=CAEYACoUMTc3Mjc1Mjc2NTIyMTE1NTU2MDYyGmFhMj= g2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw3JGgf_d8RH58gWB-9_53_U","2024-07-26 00:00:00","""Cheick a T ao e Set to Rep ese t Ivo y Coast i 2024 Olympi= cs | Pe State T ack a d Field. Followi g a eco d-shatte i g yea at Pe State, Che= ick a T ao e will make his way to Pa is to ep ese t his home cou t y at the= 2024 Olympics.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3DuKge-NKSI-M\t=ga\d=CAEYASoUMTc3Mjc1Mjc2NTIyMTE1NTU2MDYyGmFhMj= g2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw1nijwIZo0YrqN5X5v0RSLm","2024-07-26 00:00:00","""Bilate al Relatio s: Ivo y Coast atio al assembly p eside = t pays cou tesy call o speake. Bilate al Relatio s: Ivo y Coast atio al assembly p = eside t pays cou tesy call o speake . 4 views 21 mi utes ago ...mo e ...=""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-us/news/world/how-a-heat-wave-causes-inflation-in-ivory-coast/ar-BB1qh3t6%= 3Focid%3DBingNewsVerp\t=ga\d=CAEYAioUMTc3Mjc1Mjc2NTIyMTE1NTU2MDYyGmFhMjg2ZmV= hMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw3IY9LWlaDuP3CpZGaEckU6","2024-07-26 00:00:00","""How a heat wave causes i flatio i Ivo y Coast. Gou o ma ket is a popula spot ight i the ce te of= Abidja , Ivo y Coast's eco omic capital. It is he e that almost all the ve = do s of food c ops ...""","0"
"E = e gy Capital \Powe","https://www.google.com/url?rct=j\a=t\rl=https://energycapital= power.com/ivory-coast-fpso-fso-to-set-sale-for-baleine-project/\t=ga\d=CAEYA= yoUMTc3Mjc1Mjc2NTIyMTE1NTU2MDYyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVa= w2zSC9PUUOuwKGDpUTCf2TW","2024-07-26 00:00:00","""Ivo y Coast: FPSO, FSO to Set Sale fo Balei e P oject. E e gy supe majo E i a d offsho e se vices g oup Alt= e a I f ast uctu e a e set to deploy two key vessels to the Balei e field of= fsho e Ivo y ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.newscientist.com/article/2440864-early-humans-began-wiping-out-elephant-relatives-1-8-million-years-ago/\t=ga\d=CAEYACoTMjYxODMyMzM2Mzg1ODA1OTUxNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw3hcpODyaUONOsG9-ucdEp9","2024-07-26 00:00:00","""Ea ly huma s bega wipi g out elepha t elatives 1.8 millio yea s ago | New Scie tist. ... teeth a d tusks. Fo i sta ce, species limited to isla ds, such as the Sicilia dwa f elepha t, Palaeoloxodo falco e i, we e much mo e likely to ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=http://www.msn.com/en-us/news/world/canada-halts-import-of-ivory-and-rhino-horn/ar-AA1kC2h6%3Fapiversion%3Dv2%26noservercache%3D1%26domshim%3D1%26renderwebcomponents%3D1%26wcseo%3D1%26batchservertelemetry%3D1%26noservertelemetry%3D1\t=ga\d=CAEYASoTMjYxODMyMzM2Mzg1ODA1OTUxNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1T4rob-PBYRJIJ6q6eKb81","2024-07-26 00:00:00","""Ca ada Halts Impo t of Ivo y a d Rhi o Ho. A mo ume tal ba , the Ca adia gove me t deems the selli g a d t adi g of ivo y, hi o ho , a d hu ti g t ophies illegal.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://headtopics.com/za/bundesliga-side-inspire-mbombela-s-next-bright-football-56398114\t=ga\d=CAEYAioTMjYxODMyMzM2Mzg1ODA1OTUxNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw3lhTxSPf4Z12KxIPNbkrBa","2024-07-26 00:00:00","""Bu desliga Side I spi e Mbombela's Next B ight Football Sta s | Fc Augsbu g | Head Topics. Thohoya dou t io fou d i Mbombela with elepha t tusksTh ee me f om Limpopo we e a ested fo the illegal possessio of elepha t tusks, which was ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.newscient= ist.com/article/2440864-early-humans-began-wiping-out-elephant-relatives-1-8= -million-years-ago/\t=ga\d=CAEYACoTMjYxODMyMzM2Mzg1ODA1OTUxNTIaODA0NTFkNWJmZ= WQ0MTMxODpjb206ZW46VVM\sg=AOvVaw3hcpODyaUONOsG9-ucdEp9","2024-07-26 00:00:00","""Ea ly huma s bega wipi g out elepha t elatives 1.8 millio= yea s ago | New Scie tist. ... teeth a d tusks. Fo i sta ce, species limited to= isla ds, such as the Sicilia dwa f elepha t, Palaeoloxodo falco e i, we e= much mo e likely to ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=http://www.msn.com/en= -us/news/world/canada-halts-import-of-ivory-and-rhino-horn/ar-AA1kC2h6%3Fapi= version%3Dv2%26noservercache%3D1%26domshim%3D1%26renderwebcomponents%3D1%26w= cseo%3D1%26batchservertelemetry%3D1%26noservertelemetry%3D1\t=ga\d=CAEYASoTM= jYxODMyMzM2Mzg1ODA1OTUxNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1T4r= ob-PBYRJIJ6q6eKb81","2024-07-26 00:00:00","""Ca ada Halts Impo t of Ivo y a d Rhi o Ho. A mo ume tal ba , the Ca adia gove me t deems the s= elli g a d t adi g of ivo y, hi o ho , a d hu ti g t ophies illegal.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://headtopics.co= m/za/bundesliga-side-inspire-mbombela-s-next-bright-football-56398114\t=ga\d= =CAEYAioTMjYxODMyMzM2Mzg1ODA1OTUxNTIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg== AOvVaw3lhTxSPf4Z12KxIPNbkrBa","2024-07-26 00:00:00","""Bu desliga Side I spi e Mbombela's Next B ight Football Sta= s | Fc Augsbu g | Head Topics. Thohoya dou t io fou d i Mbombela with elepha t tusk= sTh ee me f om Limpopo we e a ested fo the illegal possessio of elepha t= tusks, which was ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https:= //deadline.com/2024/07/king-ivory-wme-independent-launching-domestic-sales-v= enice-1236019205/\t=ga\d=CAEYACoUMTU3NDgwMzEyOTUzNTAxMTQxOTMyGmFhMjg2ZmVhMTc= 5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw2vyyuoVb7TbBsgff9cq7wb","2024-07-25 00:00:00","""'K= i g Ivo y': WME I depe de t Lau chi g Domestic Sales O Th ille I Ve ice -= Deadli e. Joh Swab's 'Ki g Ivo y' is lau chi g dome= stic sales via WME I depe de t at this yea 's Ve ice Film Festival, Deadli e= has lea ed.""","0"
"BBC News ou d","https://www.google.com/url?rct=j\a=t\rl= =https://www.bbc.co.uk/newsround/articles/c4ng4wd4n68o\t=ga\d=CAEYAyoUMTU3ND= gwMzEyOTUzNTAxMTQxOTMyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw0VtgNib5= THXa1GMN7l-esl","2024-07-25 00:00:00","""Mala ia: R21 vacci e bei = g give to child e i Ivo y Coast. A= 'life-savi g' mala ia vacci e is bei g used fo the fi st time i the Ivo y= Coast, West Af ica.""","0"
"Deadli e","https://www.google.com/url?rct=j\a=t\rl=https://deadline.com/= 2024/07/king-ivory-wme-independent-launching-domestic-sales-venice-123601920= 5/\t=ga\d=CAEYACoUMTU3NDgwMzEyOTUzNTAxMTQxOTMyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOm= VuOlVT\sg=AOvVaw2vyyuoVb7TbBsgff9cq7wb","2024-07-25 00:00:00","""'Ki g Ivo y': WME I depe de t Lau chi g Domestic Sales O T= h ille I Ve ice. Joh Swab's 'Ki g Ivo y' is lau chi g domestic sales = via WME I depe de t at this yea 's Ve ice Film Festival, Deadli e has lea e= d.""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=http://www.msn.com/en= -us/news/world/canada-halts-import-of-ivory-and-rhino-horn/ar-AA1kC2h6%3Fapi= version%3Dv2%26noservercache%3D1%26domshim%3D1%26renderwebcomponents%3D1%26w= cseo%3D1%26batchservertelemetry%3D1%26noservertelemetry%3D1\t=ga\d=CAEYASoUM= TU3NDgwMzEyOTUzNTAxMTQxOTMyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw1T4= rob-PBYRJIJ6q6eKb81","2024-07-25 00:00:00","""Ca ada Halts Impo t of Ivo y a d Rhi o Ho. A mo ume tal ba , the Ca adia gove me t deems the s= elli g a d t adi g of ivo y, hi o ho , a d hu ti g t ophies illegal.""","0"
"Medievalists. et","https://www.google.com/url?rct=j\a=t\rl=https://www.medievali= sts.net/2024/07/va-purchases-medieval-ivory-carving/\t=ga\d=CAEYAioUMTU3NDgw= MzEyOTUzNTAxMTQxOTMyGmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw2ytLG5w-_F= -a7XzKy-_CpJ","2024-07-25 00:00:00","""V\Pu chases Medieval Ivo y Ca vi g. The Victo ia \Albe t Museum has successfully aised = millio to acqui e a a e 12th-ce tu y ivo y ca vi g of the Depositio of= Ch ist f om the ...""","0"
"BBC News ou d","https://www.google.com/url?rct=j\a=t\rl=https://www.bbc.co.uk= /newsround/articles/c4ng4wd4n68o\t=ga\d=CAEYAyoUMTU3NDgwMzEyOTUzNTAxMTQxOTMy= GmFhMjg2ZmVhMTc5NGY1MWQ6Y29tOmVuOlVT\sg=AOvVaw0VtgNib5THXa1GMN7l-esl","2024-07-25 00:00:00","""Mala ia: R21 vacci e bei g give to child e i Ivo y Coast=. A 'life-savi g' mala ia vacci e is bei g used fo the= fi st time i the Ivo y Coast, West Af ica.""","0"
"Natio al Geog ap= hic","https://www.google.com/url?rct=j\= a=t\rl=https://www.nationalgeographic.com/travel/article/illegal-animal-poac= hing-kenya\t=ga\d=CAEYACoUMTE3NDI3NTk0NTYxNDE1ODg4NTgyGjgwNDUxZDViZmVkNDEzMT= g6Y29tOmVuOlVT\sg=AOvVaw260p30jMxVhyaJirnFYdi0","2024-07-25 00:00:00","""= Meet the Ke ya a ge fi di g ew ways to fight poachi g. ... Tusk. While a hi o has 't bee killed by po= ache s i Lewa si ce ... I 2016, we fou d a guy i possessio of illegal t = ophies elepha t tusks.""","0"
"Ships \Po ts","https://www.google.com/url?rct=j\a=t\rl=https://= shipsandports.com.ng/mma-customs-command-collects-n80-3bn-revenue-in-six-mon= ths/\t=ga\d=CAEYAioUMTE3NDI3NTk0NTYxNDE1ODg4NTgyGjgwNDUxZDViZmVkNDEzMTg6Y29t= OmVuOlVT\sg=AOvVaw1zFs-0ik_GTeDseQd4mgH_","2024-07-25 00:00:00","""MMA = Customs Comma d Collects N80.3b Reve ue i Six Mo ths. Customs i te cept elepha t tusks wo th N300m. Tags: Custom= s, MMA Customs Comma d, eve ue. Post avigatio . Da tsoho Assumes Office as= NPA MD ...""","0"
"Unknown Source","https://www= .google.com/url?rct=j\a=t\rl=https://headtopics.com/us/meet-the-kenyan-range= r-finding-new-ways-to-fight-poaching-56334413\t=ga\d=CAEYAyoUMTE3NDI3NTk0NTY= xNDE1ODg4NTgyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw19LoWhTOMFsErAO49= lGjSp","2024-07-25 00:00:00","""Meet the Ke ya a ge fi di g ew ways to fight poachi g | U i= ted States | Head Topics. I 2016, we fou d a guy i = possessio of illegal t ophies elepha t tusks. A while late , someo e wa= s discove ed t a spo ti g Ethiopia s th ough ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.nationalg= eographic.com/travel/article/illegal-animal-poaching-kenya\t=ga\d=CAEYACoUMT= E3NDI3NTk0NTYxNDE1ODg4NTgyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw260p= 30jMxVhyaJirnFYdi0","2024-07-25 00:00:00","""Meet the Ke ya a ge fi di g ew ways to fight poachi g -= Natio al Geog aphic. ... Tusk. While a hi o has 't bee killed by poache = s i Lewa si ce ... I 2016, we fou d a guy i possessio of illegal t ophie= s elepha t tusks.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://deshgujarat.c= om/2024/07/24/forest-dept-nabs-three-for-selling-items-made-of-elephant-tusk= -in-vadodara/\t=ga\d=CAEYASoUMTE3NDI3NTk0NTYxNDE1ODg4NTgyGjgwNDUxZDViZmVkNDE= zMTg6Y29tOmVuOlVT\sg=AOvVaw19GASmgZfdSQly8-uWkPrU","2024-07-25 00:00:00","""Fo est Dept abs th ee fo selli g items made of Elepha t t= usk i Vadoda a | DeshGuja at. items made of elepha t tusk. Whe questio ed, Chudga = s told the Fo est Depa tme t that they pu chased tusks f om Ma oj Ravjibhai = Ug ejiya, a ...""","0"
"Ships \Po ts","https://www.google.com/url?rct=j\a=t\rl=https://shipsandports= .com.ng/mma-customs-command-collects-n80-3bn-revenue-in-six-months/\t=ga\d=C= AEYAioUMTE3NDI3NTk0NTYxNDE1ODg4NTgyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=A= OvVaw1zFs-0ik_GTeDseQd4mgH_","2024-07-25 00:00:00","""MMA Customs Comma d Collects N80.3b Reve ue i Six Mo ths =. Customs i te cept elepha t tusks wo th N300m. Tags: C= ustoms, MMA Customs Comma d, eve ue. Post avigatio . Da tsoho Assumes Offi= ce as NPA MD ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://headtopics.co= m/us/meet-the-kenyan-ranger-finding-new-ways-to-fight-poaching-56334413\t=ga= \d=CAEYAyoUMTE3NDI3NTk0NTYxNDE1ODg4NTgyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\= sg=AOvVaw19LoWhTOMFsErAO49lGjSp","2024-07-25 00:00:00","""Meet the Ke ya a ge fi di g ew ways to fight poachi g |= U ited States | Head Topics. I 2016, we fou d a guy i possessio of illegal t op= hies elepha t tusks. A while late , someo e was discove ed t a spo ti g = Ethiopia s th ough ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://news.mon= gabay.com/2024/07/trophy-hunting-of-amboselis-super-tuskers-in-tanzania-spar= ks-outrage-calls-for-a-ban/\t=ga\d=CAEYACoUMTMzNTA5OTE0NDk1Mzg4ODkyMjcyGjgwN= DUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3nRZNqRlK-IZvyQgDAchG_","2024-07-24 00:00:00","""T ophy hu ti g of Amboseli's supe -= tuske s i Ta za ia spa ks out age, calls fo a ba. = T ophy hu te s i Ta za ia killed at least five male elepha ts with tusks we= ighi g mo e tha 100 pou ds (45 kilog ams). Co se vatio ists desc ibed a = ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\= a=t\rl=https://www.classiccitynews.com/post/things-you-might-not-have-known-= about-the-vikings\t=ga\d=CAEYASoUMTMzNTA5OTE0NDk1Mzg4ODkyMjcyGjgwNDUxZDViZmV= kNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw1l1nyfbNyo-Vpfe3xvq4OX","2024-07-24 00:00:00","""Thi gs you might ot have k ow about th= e Viki gs. Mea while, Af ica elepha t tusks became a= competi g sou ce fo ivo y, collapsi g the G ee la d ma ket. O top of that= , the Black Plague was ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://news.mongabay= .com/2024/07/trophy-hunting-of-amboselis-super-tuskers-in-tanzania-sparks-ou= trage-calls-for-a-ban/\t=ga\d=CAEYACoUMTMzNTA5OTE0NDk1Mzg4ODkyMjcyGjgwNDUxZD= ViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3nRZNqRlK-IZvyQgDAchG_","2024-07-24 00:00:00","""T ophy hu ti g of Amboseli's supe -tuske s i Ta za ia spa = ks out age, calls fo a ba. T ophy hu te s i Ta za ia killed at least five male = elepha ts with tusks weighi g mo e tha 100 pou ds (45 kilog ams). Co se = vatio ists desc ibed a ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.classicci= tynews.com/post/things-you-might-not-have-known-about-the-vikings\t=ga\d=CAE= YASoUMTMzNTA5OTE0NDk1Mzg4ODkyMjcyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOv= Vaw1l1nyfbNyo-Vpfe3xvq4OX","2024-07-24 00:00:00","""Thi gs you might ot have k ow about the Viki gs. Mea while, Af ica elepha t tusks became a competi g = sou ce fo ivo y, collapsi g the G ee la d ma ket. O top of that, the Black= Plague was ...""","0"
"P= eople Daily","https://www.google.com/url?rct=j\a=t\rl=https://peopledaily.d= igital/mombasa-protests-fizzle-out-but-youth-make-their-point/\t=ga\d=CAEYAi= oUMTMzNTA5OTE0NDk1Mzg4ODkyMjcyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw= 0ULQrxex-wAJH5XibhTY1d","2024-07-24 00:00:00","""Mombasa p otests fizzle out, but youth make thei poi t. P oteste s bega gathe i g by mid-mo i g at the ico = ic tusks o Moi Ave ue. Add essi g the epo te s, they decla = ed thei eadi ess to ...""","0"
"E e gy Capital \Powe","https://www.google.com/url?rct=j\a=t\rl=https://energycapitalpower.com/ivory-coast-eu-greenhouse-gas-emissions/\t=ga\d=CAEYACoTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0iA5xwOlv-ZWvJujRpF0wh","2024-07-24 00:00:00","""Ivo y Coast, EU Pa t e to Reduce G ee house Gas Emissio s. The Low Ca bo Facility p oject, suppo ted by the EU a d the Ivo ia Mi ist y of E vi o me t, will mo ito Ivo y Coast's NDC to educe g ee house ...""","0"
"Bloombe g","https://www.google.com/url?rct=j\a=t\rl=https://www.bloomberg.com/news/articles/2024-07-23/cameroon-joins-ivory-coast-kenya-senegal-in-africa-s-2024-eurobond-wave%3Futm_source%3Dgoogle%26utm_medium%3Dbd%26cmpId%3Dgoogle\t=ga\d=CAEYASoTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw12T4rYe0i-iqQWGEtFgvVO","2024-07-24 00:00:00","""Came oo Joi s Ivo y Coast, Ke ya, Se egal i Af ica's 2024 Eu obo d Wave. The seve -yea dolla bo ds we e p iced to yield 10.75%. The bo ds we e sold th ough a p ivate placeme t. Othe Af ica atio s i cludi g Ivo y Coast, ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://theweek.com/health/have-we-defeated-malaria\t=ga\d=CAEYAioTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw1g1_yukvcNdTnmVSWrzP6m","2024-07-24 00:00:00","""Have we defeated mala ia? | The Week. ... Ivo y Coast o 15 July 2024. (Image c edit: Sia Kamou/AFP via Getty Images). By The Week UK. published 16 mi utes ago. i the explai e . The oll-out ...""","0"
"Daba Fi a ce","https://www.google.com/url?rct=j\a=t\rl=https://dabafinance.com/en/news/afcon-boosts-ivory-coasts-air-passenger-traffic-in-first-quarter\t=ga\d=CAEYAyoTODQ5MjA2MDk0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw2ri-HUJiOX1SY5Rdf0lQ5j","2024-07-24 00:00:00","""AFCON boosts Ivo y Coast's ai passe ge t affic i fi st qua te. Ivo ia ai t a spo t saw a 11 5 i c ease i passe ge t affic which eached 601 057 du i g the fi st th ee mo ths of 2024 p opelled by i c eased ...""","0"
"E e gy Capital \Powe","https://www.google.com/url?rct=j\a=t\rl=https://energycapital= power.com/ivory-coast-eu-greenhouse-gas-emissions/\t=ga\d=CAEYACoTODQ5MjA2MD= k0NzI0MzYwNjUyMzIaYWEyODZmZWExNzk0ZjUxZDpjb206ZW46VVM\sg=AOvVaw0iA5xwOlv-ZWv= JujRpF0wh","2024-07-24 00:00:00","""Ivo y Coast, EU Pa t e to Reduce G ee house Gas Emissio s =. The Low Ca bo Facility p oject, suppo ted by the EU = a d the Ivo ia Mi ist y of E vi o me t, will mo ito Ivo y Coast's NDC to = educe g ee house ...""","0"
